"func.name","tpt","r_id","pred_x","pred_y","true_x","true_y","motor_sd","prob_true","prob_rand","prob_prev","guess_num"
"3_pts",3,"Monkey 2",0.59118412990196,0.292547487745088,0.41996378173862,0.28125,0.0257167545165943,0.117074262511583,0.212900133563612,0.670025603924831,1
"3_pts",4,"Monkey 2",0.490349264705887,0.258731617647054,0.5,0.28125,0.0257167545165943,0.390083142206766,0.222916862140028,0.386999995653204,2
"3_pts",5,"Monkey 2",0.499578737745125,0.258501838235291,0.58003621826138,0.28125,0.0257167545165943,0.3162958509235,0.168414729723334,0.515289419353166,3
"3_pts",6,"Monkey 2",0.533854166666665,0.274777879901963,0.41996378173862,0.28125,0.0257167545165943,0.351732117147346,0.0378438794357635,0.61042400341689,4
"3_pts",7,"Monkey 2",0.439414828431381,0.268075980392157,0.5,0.28125,0.0257167545165943,0.385046121580663,0.203985511307241,0.410968367112084,5
"3_pts",8,"Monkey 2",0.492264093137261,0.268650428921569,0.58003621826138,0.28125,0.0257167545165943,0.25593070031844,0.243315629668105,0.500753670013454,6
"3_pts",9,"Monkey 2",0.484911151960796,0.276999080882357,0.41996378173862,0.28125,0.0257167545165943,0.554657300272392,0.0750632069330104,0.370279492794595,7
"3_pts",10,"Monkey 2",0.47346047794117,0.272824754901963,0.5,0.28125,0.0257167545165943,0.414815341465122,0.1817622849839,0.403422373550978,8
"3_pts",11,"Monkey 2",0.532896752450986,0.280292585784319,0.58003621826138,0.28125,0.0257167545165943,0.511628272060856,0.0989221471315384,0.389449580807606,9
"3_pts",12,"Monkey 2",0.550130208333343,0.275735294117645,0.41996378173862,0.28125,0.0257167545165943,0.186657050891207,0.0860246539202807,0.727318295188501,10
"3_pts",13,"Monkey 2",0.519148284313724,0.270641850490199,0.5,0.28125,0.0257167545165943,0.542034815956775,0.249839430456618,0.208125753586607,11
"3_pts",14,"Monkey 2",0.505361519607839,0.282896752450982,0.58003621826138,0.28125,0.0257167545165943,0.337032131244275,0.0672250046306761,0.59574286412505,12
"alternating_diff_1",3,"Monkey 2",0.349030671296302,0.331199363425921,0.308749999999999,0.25734375,0.0257167545165943,0.00720882115915601,0.126432040254689,0.866359138586152,1
"alternating_diff_1",4,"Monkey 2",0.322735821759258,0.228190104166662,0.356562499999999,0.25734375,0.0257167545165943,0.0949840181798721,0.101405195866664,0.803610785953463,2
"alternating_diff_1",5,"Monkey 2",0.399197048611115,0.251699942129629,0.356562499999999,0.30515625,0.0257167545165943,0.0413834959748273,0.189312670969433,0.76930383305574,3
"alternating_diff_1",6,"Monkey 2",0.376953125,0.326714409722221,0.404374999999999,0.30515625,0.0257167545165943,0.0636973350421172,0.0451648233894768,0.891137841568406,4
"alternating_diff_1",7,"Monkey 2",0.428891782407407,0.321686921296297,0.404374999999999,0.25734375,0.0257167545165943,0.0259240780600301,0.111683396143685,0.862392525796287,5
"alternating_diff_1",8,"Monkey 2",0.421730324074078,0.230107060185182,0.452187499999999,0.25734375,0.0257167545165943,0.0966621543522881,0.0954404056722406,0.807897439975471,6
"alternating_diff_1",9,"Monkey 2",0.493019386574073,0.258752893518518,0.452187499999999,0.30515625,0.0257167545165943,0.022200983520609,0.0855420665379963,0.892256949941394,7
"alternating_diff_1",10,"Monkey 2",0.494032118055557,0.314814814814809,0.499999999999999,0.30515625,0.0257167545165943,0.164024143785619,0.169073413139552,0.666902443074829,8
"alternating_diff_1",11,"Monkey 2",0.525607638888887,0.312897858796298,0.499999999999999,0.25734375,0.0257167545165943,0.0429466132185321,0.0304119246887695,0.926641462092698,9
"alternating_diff_1",12,"Monkey 2",0.519856770833323,0.26255063657408,0.547812499999999,0.25734375,0.0257167545165943,0.0773450220758126,0.185513517912641,0.737141460011554,10
"alternating_diff_1",13,"Monkey 2",0.586841724537036,0.257667824074075,0.547812499999999,0.30515625,0.0257167545165943,0.019074413451867,0.0606318837549388,0.920293702793194,11
"alternating_diff_1",14,"Monkey 2",0.585322627314814,0.316623263888887,0.595624999999999,0.30515625,0.0257167545165943,0.154196754168922,0.127249031442588,0.718554214388491,12
"alternating_diff_2",3,"Monkey 2",0.349762561274512,0.302274816176469,0.332656249999999,0.257343749999999,0.0257167545165943,0.37934525904712,0.037220634763657,0.583434106189223,1
"alternating_diff_2",4,"Monkey 2",0.361251531862746,0.226562500000002,0.356562499999999,0.305156249999999,0.0257167545165943,0.147447888091798,0.0936367670742415,0.758915344833961,2
"alternating_diff_2",5,"Monkey 2",0.394301470588233,0.31219362745098,0.380468749999999,0.305156249999999,0.0257167545165943,0.68048997222214,0.00615778859891599,0.313352239178943,3
"alternating_diff_2",6,"Monkey 2",0.429572610294118,0.305261948529411,0.404374999999999,0.305156249999999,0.0257167545165943,0.682508834888677,0.0598167988889563,0.257674366222367,4
"alternating_diff_2",7,"Monkey 2",0.458371629901965,0.295151654411763,0.428281249999999,0.257343749999999,0.0257167545165943,0.550648410129003,0.0320476895254479,0.417303900345549,5
"alternating_diff_2",8,"Monkey 2",0.442784926470585,0.235677083333332,0.452187499999999,0.305156249999999,0.0257167545165943,0.179913017218189,0.0490677292559862,0.771019253525826,6
"alternating_diff_2",9,"Monkey 2",0.492953431372547,0.308402267156859,0.476093749999999,0.305156249999999,0.0257167545165943,0.652634705145961,0.0348069772520516,0.312558317601987,7
"alternating_diff_2",10,"Monkey 2",0.521369485294115,0.308402267156861,0.499999999999999,0.305156249999999,0.0257167545165943,0.685231371709484,0.0340595638424246,0.280709064448091,8
"alternating_diff_2",11,"Monkey 2",0.543772977941171,0.292432598039213,0.523906249999999,0.257343749999999,0.0257167545165943,0.533304123553636,0.0291439532918398,0.437551923154524,9
"alternating_diff_2",12,"Monkey 2",0.542700674019606,0.244791666666666,0.547812499999999,0.305156249999999,0.0257167545165943,0.199419723298648,0.0113420632599847,0.789238213441368,10
"alternating_diff_2",13,"Monkey 2",0.583907781862747,0.31667432598039,0.571718749999999,0.305156249999999,0.0257167545165943,0.644779430385809,0.020869275943136,0.334351293671055,11
"alternating_diff_2",14,"Monkey 2",0.615885416666665,0.298560049019606,0.595624999999999,0.305156249999999,0.0257167545165943,0.698593366687836,0.0259482884230734,0.27545834488909,12
"f_curly_2",3,"Monkey 2",0.521990740740742,0.451678240740741,0.545802086721127,0.370099421970143,0.0257167545165943,0.00851490696081953,0.259690149560042,0.731794943479138,1
"f_curly_2",4,"Monkey 2",0.526656539351852,0.351056134259256,0.609307323026029,0.322716064024222,0.0257167545165943,0.00105948271935305,0.235557644856051,0.763382872424596,2
"f_curly_2",5,"Monkey 2",0.617910879629636,0.274197048611112,0.643935258288884,0.372952855590841,0.0257167545165943,0.000102314367962906,0.18764069152735,0.812256994104687,3
"f_curly_2",6,"Monkey 2",0.643337673611115,0.3564091435185,0.576817514340968,0.426567348781731,0.0257167545165943,0.000105032412388388,0.251609202006838,0.74828576558076,4
"f_curly_2",7,"Monkey 2",0.575520833333335,0.371600115740749,0.474411695570596,0.384691822171342,0.0257167545165943,0.0228762797257078,0.321677609683219,0.655446110591062,5
"f_curly_2",8,"Monkey 2",0.49938512731481,0.367368344907407,0.451497317776199,0.279218316678864,0.0257167545165943,0.00481428986984575,0.288516794823459,0.706668915306696,6
"f_curly_2",9,"Monkey 2",0.427445023148145,0.241138599537037,0.514001872721757,0.229127101098333,0.0257167545165943,0.000681507716698193,0.360357575719405,0.638960916563896,7
"f_curly_2",10,"Monkey 2",0.536241319444453,0.221426504629629,0.550883986021027,0.277560413379683,0.0257167545165943,0.0010042412327431,0.359670796122806,0.63932496264447,8
"f_curly_2",11,"Monkey 2",0.561668113425925,0.263093171296299,0.48618850891986,0.332745409507658,0.0257167545165943,0.000877772092004218,0.271858619948487,0.727263607959498,9
"f_curly_2",12,"Monkey 2",0.485677083333367,0.281575520833339,0.38305610192201,0.29366379157508,0.0257167545165943,0.00119248404298708,0.337777004432566,0.661030511524439,10
"f_curly_2",13,"Monkey 2",0.382378472222225,0.266384548611096,0.35726123824811,0.188381746914724,0.0257167545165943,0.00975618328568176,0.383246788318612,0.606997028395723,11
"f_curly_2",14,"Monkey 2",0.369357638888889,0.157588252314811,0.418675818196403,0.135617366420165,0.0257167545165943,0.0185053129604963,0.349566596088464,0.631928090951032,12
"hexagon",3,"Monkey 2",0.472352430555565,0.279079861111114,0.580025450005843,0.419858145308685,0.0257167545165943,0.00011135246843441,0.857318597993868,0.142570049537669,1
"hexagon",4,"Monkey 2",0.535329861111101,0.233984375000005,0.419974549994157,0.419858145308685,0.0257167545165943,0.0543396795998493,0.806509447653632,0.139150872746597,2
"hexagon",5,"Monkey 2",0.534244791666656,0.258159722222217,0.339949099988313,0.28125,0.0257167545165943,0.0642465527004341,0.803155591830871,0.132597855468737,3
"hexagon",6,"Monkey 2",0.496484374999999,0.243098958333329,0.419974549994156,0.142641854691316,0.0257167545165943,0.196238165492572,0.648242670758521,0.155519163748871,4
"hexagon",7,"Monkey 2",0.447699652777762,0.174392361111108,0.580025450005843,0.142641854691316,0.0257167545165943,5.81963005621048e-07,0.678183505913854,0.321815912123125,5
"hexagon",8,"Monkey 2",0.463151041666657,0.186284722222223,0.660050900011687,0.28125,0.0257167545165943,0.0646018846991863,0.804255295847419,0.131142819453363,6
"hexagon",9,"Monkey 2",0.466276041666662,0.234548611111109,0.580025450005843,0.419858145308685,0.0257167545165943,0.0630778196702779,0.804357577861852,0.132564602467822,7
"hexagon",10,"Monkey 2",0.408550347222231,0.23836805555555,0.419974549994157,0.419858145308685,0.0257167545165943,3.97338752680997e-08,0.933602995336203,0.0663969649299796,8
"hexagon",11,"Monkey 2",0.495442708333323,0.246657986111104,0.339949099988313,0.28125,0.0257167545165943,0.194694345430904,0.672195512426806,0.133110142142304,9
"hexagon",12,"Monkey 2",0.535329861111107,0.245095486111117,0.419974549994157,0.142641854691316,0.0257167545165943,0.194912772617171,0.609342483668258,0.195744743714649,10
"hexagon",13,"Monkey 2",0.537586805555558,0.234635416666666,0.580025450005843,0.142641854691316,0.0257167545165943,0.304613929210462,0.694096505031704,0.00128956575783962,11
"hexagon",14,"Monkey 2",0.502256944444448,0.219618055555565,0.660050900011687,0.28125,0.0257167545165943,0.19402008127686,0.673826293665706,0.132153625057456,12
"hourglass_1",3,"Monkey 2",0.467163085937503,0.32649739583332,0.556880246052582,0.338130246052582,0.0257167545165943,0.0586689714785414,0.528337798006257,0.412993230515219,1
"hourglass_1",4,"Monkey 2",0.514078776041657,0.307820638020834,0.443119753947418,0.224369753947418,0.0257167545165943,0.283649407392058,0.353293371688825,0.3630572209191,2
"hourglass_1",5,"Monkey 2",0.509928385416666,0.256795247395833,0.556880246052582,0.224369753947418,0.0257167545165943,0.184332823712947,0.489920197636616,0.325746978650447,3
"hourglass_1",6,"Monkey 2",0.486775716145842,0.2225341796875,0.443119753947418,0.338130246052582,0.0257167545165943,0.0113154377630594,0.449957709490107,0.538726852746831,4
"hourglass_1",7,"Monkey 2",0.502644856770843,0.235392252604165,0.556880246052582,0.338130246052582,0.0257167545165943,0.046525940440769,0.807754587660959,0.145719471898251,5
"hourglass_1",8,"Monkey 2",0.484578450520813,0.284464518229171,0.443119753947418,0.224369753947418,0.0257167545165943,0.399235866737565,0.424071853778719,0.176692279483718,6
"hourglass_1",9,"Monkey 2",0.459228515625012,0.237752278645834,0.556880246052582,0.224369753947418,0.0257167545165943,0.242197715909047,0.288362543979544,0.469439740111412,7
"hourglass_1",10,"Monkey 2",0.457397460937535,0.223673502604171,0.443119753947418,0.338130246052582,0.0257167545165943,0.12728451416813,0.556301277993724,0.316414207838159,8
"hourglass_1",11,"Monkey 2",0.47977701822917,0.220784505208329,0.556880246052582,0.338130246052582,0.0257167545165943,0.00729617217919961,0.813456991011099,0.179246836809701,9
"hourglass_1",12,"Monkey 2",0.472534179687507,0.234130859374996,0.443119753947418,0.224369753947418,0.0257167545165943,0.492315678450588,0.492069471918067,0.0156148496313413,10
"hourglass_1",13,"Monkey 2",0.457926432291675,0.248779296874993,0.556880246052582,0.224369753947418,0.0257167545165943,0.12348175425018,0.400967500073688,0.475550745676149,11
"hourglass_1",14,"Monkey 2",0.478556315104172,0.246826171875001,0.443119753947418,0.338130246052582,0.0257167545165943,0.20273067563791,0.580105742162746,0.217163582199345,12
"increasing_lines",3,"Monkey 2",0.469822303921569,0.231311274509802,0.402715476476929,0.261793095295385,0.0257167545165943,0.0328646584540478,0.0350998651856478,0.932035476360304,1
"increasing_lines",4,"Monkey 2",0.394875919117634,0.28695618872549,0.441629285886157,0.261793095295385,0.0257167545165943,0.0836745865627772,0.114243766149124,0.802081647288094,2
"increasing_lines",5,"Monkey 2",0.466911764705879,0.260378370098038,0.480543095295386,0.261793095295385,0.0257167545165943,0.186391164686953,0.0612361213045557,0.752372714008491,3
"increasing_lines",6,"Monkey 2",0.518229166666666,0.263480392156863,0.402715476476929,0.300706904704614,0.0257167545165943,0.0253026289548568,0.113471943436528,0.861225427608615,4
"increasing_lines",7,"Monkey 2",0.38817401960785,0.334482230392154,0.441629285886157,0.300706904704614,0.0257167545165943,0.0725251869010785,0.0898190625098906,0.837655750589034,5
"increasing_lines",8,"Monkey 2",0.463465073529411,0.306985294117647,0.480543095295386,0.300706904704614,0.0257167545165943,0.208224946622036,0.00731580427155137,0.784459249106412,6
"increasing_lines",9,"Monkey 2",0.50160845588235,0.304227941176468,0.519456904704614,0.300706904704614,0.0257167545165943,0.18117776950136,0.00557387890978544,0.813248351588854,7
"increasing_lines",10,"Monkey 2",0.552466299019609,0.308172487745097,0.402715476476929,0.339620714113842,0.0257167545165943,1.33266166583757e-07,0.0303524963856068,0.969647370348227,8
"increasing_lines",11,"Monkey 2",0.41038602941177,0.359030330882352,0.441629285886157,0.339620714113842,0.0257167545165943,0.116604801204698,0.13251003228789,0.750885166507416,9
"increasing_lines",12,"Monkey 2",0.458716299019607,0.333754595588236,0.480543095295386,0.339620714113842,0.0257167545165943,0.171161660423952,0.0141233157799217,0.814715023796126,10
"increasing_lines",13,"Monkey 2",0.516620710784313,0.329771752450981,0.519456904704614,0.339620714113842,0.0257167545165943,0.291035911176338,0.0383473378781899,0.670616750945472,11
"increasing_lines",14,"Monkey 2",0.546453737745097,0.340609681372549,0.558370714113843,0.339620714113842,0.0257167545165943,0.223547460306663,0.0179318805261962,0.75852065916714,12
"line",3,"Monkey 2",0.705367476851852,0.110677083333346,0.744224141830017,0.0933852755153722,0.0257167545165943,0.774598232690202,0.11603218625878,0.109369581051007,1
"line",4,"Monkey 2",0.713324652777777,0.112955729166665,0.709334978711443,0.120223093298891,0.0257167545165943,0.799683010877916,0.00356571949857256,0.196751269623511,2
"line",5,"Monkey 2",0.684787326388887,0.143301504629631,0.674445815592869,0.147060911082409,0.0257167545165943,0.755413642158995,0.00842217114562482,0.23616418669538,3
"line",6,"Monkey 2",0.651692708333333,0.171802662037037,0.639556652474295,0.173898728865927,0.0257167545165943,0.768267381985069,0.00147349069945285,0.230259127315478,4
"line",7,"Monkey 2",0.532624421296306,0.198061342592594,0.604667489355721,0.200736546649445,0.0257167545165943,0.683293521095492,0.171433646902562,0.145272832001934,5
"line",8,"Monkey 2",0.539930555555535,0.210069444444447,0.569778326237148,0.227574364432964,0.0257167545165943,0.809096151043939,0.0678440998105637,0.123059749145504,6
"line",9,"Monkey 2",0.554000289351852,0.243815104166667,0.534889163118574,0.254412182216482,0.0257167545165943,0.667776144407888,0.014817074144345,0.317406781447767,7
"line",10,"Monkey 2",0.512767650462988,0.278862847222221,0.5,0.28125,0.0257167545165943,0.572820875565039,0.118804696965757,0.308374427469193,8
"line",11,"Monkey 2",0.479528356481485,0.283347800925922,0.465110836881426,0.308087817783518,0.0257167545165943,0.633041354470976,0.0651931209859124,0.301765524543112,9
"line",12,"Monkey 2",0.439236111111113,0.32248263888889,0.430221673762853,0.334925635567037,0.0257167545165943,0.747772732661136,0.00645196052110233,0.245775306817761,10
"line",13,"Monkey 2",0.392578125000007,0.344401041666666,0.395332510644279,0.361763453350555,0.0257167545165943,0.55916960165995,0.0603369713059704,0.380493427034078,11
"line",14,"Monkey 2",0.387478298611092,0.368634259259263,0.360443347525705,0.388601271134073,0.0257167545165943,0.620209826283596,0.130549973812498,0.249240199903908,12
"plus",3,"Monkey 2",0.485713252314816,0.154911747685193,0.5,0.28125,0.0257167545165943,0.181951559961811,0.107944714733215,0.710103725304967,1
"plus",4,"Monkey 2",0.514395254629628,0.200737847222227,0.580025450005842,0.284098383898057,0.0257167545165943,0.0283961365419066,0.572289500872286,0.399314362585809,2
"plus",5,"Monkey 2",0.572446469907402,0.255859375000002,0.660050900011684,0.286946767796113,0.0257167545165943,0.13542648415638,0.278907142836356,0.585666373007253,3
"plus",6,"Monkey 2",0.592520254629632,0.25654658564815,0.5,0.28125,0.0257167545165943,0.312192051030589,0.161540071057937,0.526267877911465,4
"plus",7,"Monkey 2",0.573459201388885,0.26233362268519,0.497151616101944,0.361275450005842,0.0257167545165943,0.00403521265751817,0.557231706202654,0.438733081139828,5
"plus",8,"Monkey 2",0.49392361111111,0.328884548611109,0.494303232203887,0.441300900011684,0.0257167545165943,0.0979217026969283,0.372766450385574,0.52931184691745,6
"plus",9,"Monkey 2",0.52470341435185,0.34932002314816,0.5,0.28125,0.0257167545165943,0.479790340356972,0.0856625741909743,0.434547085452042,7
"plus",10,"Monkey 2",0.489113136574086,0.277199074074073,0.419974549994158,0.278401616101944,0.0257167545165943,0.0416552276773538,0.229949006886584,0.728395765436052,8
"plus",11,"Monkey 2",0.459418402777785,0.275788483796297,0.339949099988317,0.275553232203887,0.0257167545165943,0.0511481573892915,0.194505411362552,0.754346431248156,9
"plus",12,"Monkey 2",0.38852719907408,0.278067129629636,0.5,0.28125,0.0257167545165943,0.332386815379503,0.169711681025148,0.497901503595363,10
"plus",13,"Monkey 2",0.415617766203699,0.270616319444444,0.502848383898057,0.201224549994159,0.0257167545165943,0.00756034786410725,0.559069855560641,0.433369796575248,11
"plus",14,"Monkey 2",0.457935474537005,0.229745370370372,0.505696767796113,0.121199099988317,0.0257167545165943,0.120812342605692,0.489990827174997,0.389196830219301,12
"radial_1",3,"Monkey 2",0.45865885416668,0.300740559895828,0.656897264985479,0.311465520630531,0.0257167545165943,1.96907036270026e-05,0.174959406384323,0.825020902912054,1
"radial_1",4,"Monkey 2",0.512329101562497,0.277669270833334,0.5,0.278885005036604,0.0257167545165943,0.933847001055904,0.066109452675893,4.35462682018322e-05,2
"radial_1",5,"Monkey 2",0.542439778645842,0.272094726562501,0.61958675946476,0.385549191702079,0.0257167545165943,0.00343671158259372,0.228476592819661,0.768086695597746,3
"radial_1",6,"Monkey 2",0.522623697916671,0.265706380208339,0.5,0.278885005036604,0.0257167545165943,0.808953247064621,0.12942375271129,0.0616230002240824,4
"radial_1",7,"Monkey 2",0.482218424479176,0.262003580729172,0.550233078320004,0.431052280095291,0.0257167545165943,7.24799435489287e-08,0.204583013004551,0.795416914515503,5
"radial_1",8,"Monkey 2",0.495524088541667,0.284261067708329,0.5,0.278885005036604,0.0257167545165943,0.933984790763065,0.00571984604589777,0.0602953631910362,6
"radial_1",9,"Monkey 2",0.436197916666669,0.271402994791664,0.467419484406073,0.435782270022083,0.0257167545165943,2.67163282366143e-06,0.308222263398752,0.691775064968408,7
"radial_1",10,"Monkey 2",0.454223632812496,0.281412760416667,0.5,0.278885005036604,0.0257167545165943,0.86228038399236,0.137719010233439,6.05774197753481e-07,8
"radial_1",11,"Monkey 2",0.510009765624994,0.288736979166672,0.393335813334525,0.398471764501364,0.0257167545165943,0.00205563545644386,0.197300211591049,0.800644152952514,9
"radial_1",12,"Monkey 2",0.484375000000021,0.298665364583339,0.5,0.278885005036604,0.0257167545165943,0.80292570437565,0.0721239824513124,0.124950313173038,10
"radial_1",13,"Monkey 2",0.446044921875004,0.278727213541663,0.347832724941313,0.329118083356608,0.0257167545165943,0.122652631445278,0.148125181494663,0.729222187060043,11
"radial_1",14,"Monkey 2",0.419148763020838,0.307495117187495,0.5,0.278885005036604,0.0257167545165943,0.591022183110448,0.153317909275124,0.255659907614417,12
"sine",3,"Monkey 2",0.32387152777778,0.313151041666651,0.332656249999999,0.291707413745452,0.0257167545165943,0.205053158092919,0.0872416948793016,0.70770514702778,1
"sine",4,"Monkey 2",0.342664930555567,0.252734375000009,0.356562499999999,0.227309534207043,0.0257167545165943,0.297438652165741,0.152917532633129,0.549643815201129,2
"sine",5,"Monkey 2",0.392751736111111,0.202951388888887,0.380468749999999,0.212813612843912,0.0257167545165943,0.574717996388421,0.0169687597603494,0.40831324385123,3
"sine",6,"Monkey 2",0.439236111111112,0.187065972222225,0.404374999999999,0.261547132905955,0.0257167545165943,0.101665324145561,0.362046698492087,0.536287977362352,4
"sine",7,"Monkey 2",0.460460069444443,0.271137152777779,0.428281249999999,0.328704720794272,0.0257167545165943,0.287274738262776,0.109024552077791,0.603700709659433,5
